username;course1;role1
acjw192;GEN_CASS_LIBRESEMP_2015-16;student
acng630;GEN_CASS_LIBRESEMP_2015-16;student
acka159;GEN_CASS_LIBRESEMP_2015-16;student
ACJW198;GEN_CASS_LIBRESEMP_2015-16;student
acjw131;GEN_CASS_LIBRESEMP_2015-16;student
acjw266;GEN_CASS_LIBRESEMP_2015-16;student
acka070;GEN_CASS_LIBRESEMP_2015-16;student
acnc858;GEN_CASS_LIBRESEMP_2015-16;student
ackd390;GEN_CASS_LIBRESEMP_2015-16;student
acjw387;GEN_CASS_LIBRESEMP_2015-16;student
acjw284;GEN_CASS_LIBRESEMP_2015-16;student
acjw290;GEN_CASS_LIBRESEMP_2015-16;student
acjw372;GEN_CASS_LIBRESEMP_2015-16;student
acjw200;GEN_CASS_LIBRESEMP_2015-16;student
acjx494;GEN_CASS_LIBRESEMP_2015-16;student
acjw449;GEN_CASS_LIBRESEMP_2015-16;student
ackc820;GEN_CASS_LIBRESEMP_2015-16;student
acng454;GEN_CASS_LIBRESEMP_2015-16;student
acka814;GEN_CASS_LIBRESEMP_2015-16;student
ackb323;GEN_CASS_LIBRESEMP_2015-16;student
acjw026;GEN_CASS_LIBRESEMP_2015-16;student
acjw377;GEN_CASS_LIBRESEMP_2015-16;student
acjw137;GEN_CASS_LIBRESEMP_2015-16;student
acjw291;GEN_CASS_LIBRESEMP_2015-16;student
acjw349;GEN_CASS_LIBRESEMP_2015-16;student
acng525;GEN_CASS_LIBRESEMP_2015-16;student
acnc932;GEN_CASS_LIBRESEMP_2015-16;student
acnd322;GEN_CASS_LIBRESEMP_2015-16;student
acjx224;GEN_CASS_LIBRESEMP_2015-16;student
acjw150;GEN_CASS_LIBRESEMP_2015-16;student
acka589;GEN_CASS_LIBRESEMP_2015-16;student
acju400;GEN_CASS_LIBRESEMP_2015-16;student
ackb877;GEN_CASS_LIBRESEMP_2015-16;student
acjv409;GEN_CASS_LIBRESEMP_2015-16;student
acjw319;GEN_CASS_LIBRESEMP_2015-16;student
acnd326;GEN_CASS_LIBRESEMP_2015-16;student
acnf123;GEN_CASS_LIBRESEMP_2015-16;student
acjz541;GEN_CASS_LIBRESEMP_2015-16;student
acka084;GEN_CASS_LIBRESEMP_2015-16;student
ackb321;GEN_CASS_LIBRESEMP_2015-16;student
acka096;GEN_CASS_LIBRESEMP_2015-16;student
acka045;GEN_CASS_LIBRESEMP_2015-16;student
acka078;GEN_CASS_LIBRESEMP_2015-16;student
acka798;GEN_CASS_LIBRESEMP_2015-16;student
acka093;GEN_CASS_LIBRESEMP_2015-16;student
acka612;GEN_CASS_LIBRESEMP_2015-16;student
acka616;GEN_CASS_LIBRESEMP_2015-16;student
acnp479;GEN_CASS_LIBRESEMP_2015-16;student
ackb344;GEN_CASS_LIBRESEMP_2015-16;student
acnj967;GEN_CASS_LIBRESEMP_2015-16;student
ackb873;GEN_CASS_LIBRESEMP_2015-16;student
ackd414;GEN_CASS_LIBRESEMP_2015-16;student
ackd565;GEN_CASS_LIBRESEMP_2015-16;student
ackf310;GEN_CASS_LIBRESEMP_2015-16;student
acng382;GEN_CASS_LIBRESEMP_2015-16;student
acng357;GEN_CASS_LIBRESEMP_2015-16;student
acng482;GEN_CASS_LIBRESEMP_2015-16;student
acng493;GEN_CASS_LIBRESEMP_2015-16;student
acng813;GEN_CASS_LIBRESEMP_2015-16;student
acng737;GEN_CASS_LIBRESEMP_2015-16;student
acng359;GEN_CASS_LIBRESEMP_2015-16;student
acnc499;GEN_CASS_LIBRESEMP_2015-16;student
acnd098;GEN_CASS_LIBRESEMP_2015-16;student
acng703;GEN_CASS_LIBRESEMP_2015-16;student
acnc489;GEN_CASS_LIBRESEMP_2015-16;student
acnc914;GEN_CASS_LIBRESEMP_2015-16;student
acnm357;GEN_CASS_LIBRESEMP_2015-16;student
acnc408;GEN_CASS_LIBRESEMP_2015-16;student
acng259;GEN_CASS_LIBRESEMP_2015-16;student
acng424;GEN_CASS_LIBRESEMP_2015-16;student
acnd241;GEN_CASS_LIBRESEMP_2015-16;student
acnd108;GEN_CASS_LIBRESEMP_2015-16;student
acnd226;GEN_CASS_LIBRESEMP_2015-16;student
acnh129;GEN_CASS_LIBRESEMP_2015-16;student
acng604;GEN_CASS_LIBRESEMP_2015-16;student
acnc963;GEN_CASS_LIBRESEMP_2015-16;student
acng400;GEN_CASS_LIBRESEMP_2015-16;student
acng661;GEN_CASS_LIBRESEMP_2015-16;student
acng694;GEN_CASS_LIBRESEMP_2015-16;student
acnm722;GEN_CASS_LIBRESEMP_2015-16;student
acnf530;GEN_CASS_LIBRESEMP_2015-16;student
acnm165;GEN_CASS_LIBRESEMP_2015-16;student
acnc557;GEN_CASS_LIBRESEMP_2015-16;student
acng710;GEN_CASS_LIBRESEMP_2015-16;student
acng702;GEN_CASS_LIBRESEMP_2015-16;student
acnf138;GEN_CASS_LIBRESEMP_2015-16;student
acnc545;GEN_CASS_LIBRESEMP_2015-16;student
acnd023;GEN_CASS_LIBRESEMP_2015-16;student
acnh125;GEN_CASS_LIBRESEMP_2015-16;student
acnd289;GEN_CASS_LIBRESEMP_2015-16;student
acng379;GEN_CASS_LIBRESEMP_2015-16;student
acng263;GEN_CASS_LIBRESEMP_2015-16;student
acnc667;GEN_CASS_LIBRESEMP_2015-16;student
acnc955;GEN_CASS_LIBRESEMP_2015-16;student
acnc947;GEN_CASS_LIBRESEMP_2015-16;student
acnc689;GEN_CASS_LIBRESEMP_2015-16;student
acng301;GEN_CASS_LIBRESEMP_2015-16;student
acng524;GEN_CASS_LIBRESEMP_2015-16;student
acng517;GEN_CASS_LIBRESEMP_2015-16;student
acnc402;GEN_CASS_LIBRESEMP_2015-16;student
acnf726;GEN_CASS_LIBRESEMP_2015-16;student
acnc954;GEN_CASS_LIBRESEMP_2015-16;student
acnd234;GEN_CASS_LIBRESEMP_2015-16;student
acnm667;GEN_CASS_LIBRESEMP_2015-16;student
acnh112;GEN_CASS_LIBRESEMP_2015-16;student
acmm581;GEN_CASS_LIBRESEMP_2015-16;student
acmm583;GEN_CASS_LIBRESEMP_2015-16;student
acnc685;GEN_CASS_LIBRESEMP_2015-16;student
acnc705;GEN_CASS_LIBRESEMP_2015-16;student
acnf217;GEN_CASS_LIBRESEMP_2015-16;student
acnc967;GEN_CASS_LIBRESEMP_2015-16;student
acnd270;GEN_CASS_LIBRESEMP_2015-16;student
acng741;GEN_CASS_LIBRESEMP_2015-16;student
acnc494;GEN_CASS_LIBRESEMP_2015-16;student
acnc571;GEN_CASS_LIBRESEMP_2015-16;student
acnc799;GEN_CASS_LIBRESEMP_2015-16;student
acnc711;GEN_CASS_LIBRESEMP_2015-16;student
acnd032;GEN_CASS_LIBRESEMP_2015-16;student
acnf923;GEN_CASS_LIBRESEMP_2015-16;student
acnc522;GEN_CASS_LIBRESEMP_2015-16;student
acnd166;GEN_CASS_LIBRESEMP_2015-16;student
acng659;GEN_CASS_LIBRESEMP_2015-16;student
acng389;GEN_CASS_LIBRESEMP_2015-16;student
acng769;GEN_CASS_LIBRESEMP_2015-16;student
acnb816;GEN_CASS_LIBRESEMP_2015-16;student
acng798;GEN_CASS_LIBRESEMP_2015-16;student
acng047;GEN_CASS_LIBRESEMP_2015-16;student
acnc904;GEN_CASS_LIBRESEMP_2015-16;student
acnd341;GEN_CASS_LIBRESEMP_2015-16;student
acnh205;GEN_CASS_LIBRESEMP_2015-16;student
acnj577;GEN_CASS_LIBRESEMP_2015-16;student
acnn379;GEN_CASS_LIBRESEMP_2015-16;student
acng618;GEN_CASS_LIBRESEMP_2015-16;student
acnh124;GEN_CASS_LIBRESEMP_2015-16;student
acnh058;GEN_CASS_LIBRESEMP_2015-16;student
acnh128;GEN_CASS_LIBRESEMP_2015-16;student
acng662;GEN_CASS_LIBRESEMP_2015-16;student
acng652;GEN_CASS_LIBRESEMP_2015-16;student
acnc476;GEN_CASS_LIBRESEMP_2015-16;student
acnh116;GEN_CASS_LIBRESEMP_2015-16;student
acnc481;GEN_CASS_LIBRESEMP_2015-16;student
acnd182;GEN_CASS_LIBRESEMP_2015-16;student
acnp550;GEN_CASS_LIBRESEMP_2015-16;student
acnc968;GEN_CASS_LIBRESEMP_2015-16;student
acnc703;GEN_CASS_LIBRESEMP_2015-16;student
acnc543;GEN_CASS_LIBRESEMP_2015-16;student
acng297;GEN_CASS_LIBRESEMP_2015-16;student
acnp626;GEN_CASS_LIBRESEMP_2015-16;student
acnd025;GEN_CASS_LIBRESEMP_2015-16;student
acnc874;GEN_CASS_LIBRESEMP_2015-16;student
acnd281;GEN_CASS_LIBRESEMP_2015-16;student
acnc676;GEN_CASS_LIBRESEMP_2015-16;student
acnm141;GEN_CASS_LIBRESEMP_2015-16;student
acnd146;GEN_CASS_LIBRESEMP_2015-16;student
acnd113;GEN_CASS_LIBRESEMP_2015-16;student
acnn997;GEN_CASS_LIBRESEMP_2015-16;student
acnc724;GEN_CASS_LIBRESEMP_2015-16;student
acnc433;GEN_CASS_LIBRESEMP_2015-16;student
acnh258;GEN_CASS_LIBRESEMP_2015-16;student
acnd343;GEN_CASS_LIBRESEMP_2015-16;student
acnm605;GEN_CASS_LIBRESEMP_2015-16;student
acnm355;GEN_CASS_LIBRESEMP_2015-16;student
acnm682;GEN_CASS_LIBRESEMP_2015-16;student
acnc706;GEN_CASS_LIBRESEMP_2015-16;student
acnc876;GEN_CASS_LIBRESEMP_2015-16;student
acnc753;GEN_CASS_LIBRESEMP_2015-16;student
acnc921;GEN_CASS_LIBRESEMP_2015-16;student
acnc739;GEN_CASS_LIBRESEMP_2015-16;student
acnc480;GEN_CASS_LIBRESEMP_2015-16;student
acnc290;GEN_CASS_LIBRESEMP_2015-16;student
acnj963;GEN_CASS_LIBRESEMP_2015-16;student
acnc390;GEN_CASS_LIBRESEMP_2015-16;student
acnf177;GEN_CASS_LIBRESEMP_2015-16;student
acnm868;GEN_CASS_LIBRESEMP_2015-16;student
acnp047;GEN_CASS_LIBRESEMP_2015-16;student
acnc825;GEN_CASS_LIBRESEMP_2015-16;student
acnc922;GEN_CASS_LIBRESEMP_2015-16;student
acng309;GEN_CASS_LIBRESEMP_2015-16;student
acnc478;GEN_CASS_LIBRESEMP_2015-16;student
acnf145;GEN_CASS_LIBRESEMP_2015-16;student
acng031;GEN_CASS_LIBRESEMP_2015-16;student
acnc374;GEN_CASS_LIBRESEMP_2015-16;student
acnd261;GEN_CASS_LIBRESEMP_2015-16;student
acnn957;GEN_CASS_LIBRESEMP_2015-16;student
acnf187;GEN_CASS_LIBRESEMP_2015-16;student
acnp394;GEN_CASS_LIBRESEMP_2015-16;student
acnd083;GEN_CASS_LIBRESEMP_2015-16;student
acng262;GEN_CASS_LIBRESEMP_2015-16;student
acnf715;GEN_CASS_LIBRESEMP_2015-16;student
acnf921;GEN_CASS_LIBRESEMP_2015-16;student
acnm150;GEN_CASS_LIBRESEMP_2015-16;student
acnm658;GEN_CASS_LIBRESEMP_2015-16;student
acnp012;GEN_CASS_LIBRESEMP_2015-16;student
acmz663;GEN_CASS_LIBRESEMP_2015-16;student
acnd308;GEN_CASS_LIBRESEMP_2015-16;student
acng409;GEN_CASS_LIBRESEMP_2015-16;student
acnc366;GEN_CASS_LIBRESEMP_2015-16;student
acnd266;GEN_CASS_LIBRESEMP_2015-16;student
acnk425;GEN_CASS_LIBRESEMP_2015-16;student
acnc980;GEN_CASS_LIBRESEMP_2015-16;student
acnf209;GEN_CASS_LIBRESEMP_2015-16;student
acnb848;GEN_CASS_LIBRESEMP_2015-16;student
acnc723;GEN_CASS_LIBRESEMP_2015-16;student
acnn027;GEN_CASS_LIBRESEMP_2015-16;student
acnf198;GEN_CASS_LIBRESEMP_2015-16;student
acnc979;GEN_CASS_LIBRESEMP_2015-16;student
acnc736;GEN_CASS_LIBRESEMP_2015-16;student
acnn971;GEN_CASS_LIBRESEMP_2015-16;student
acnm877;GEN_CASS_LIBRESEMP_2015-16;student
acnj571;GEN_CASS_LIBRESEMP_2015-16;student
acng635;GEN_CASS_LIBRESEMP_2015-16;student
acnj562;GEN_CASS_LIBRESEMP_2015-16;student
acnm785;GEN_CASS_LIBRESEMP_2015-16;student
acnp026;GEN_CASS_LIBRESEMP_2015-16;student
acnn958;GEN_CASS_LIBRESEMP_2015-16;student
acnn114;GEN_CASS_LIBRESEMP_2015-16;student
acnm866;GEN_CASS_LIBRESEMP_2015-16;student
acnc701;GEN_CASS_LIBRESEMP_2015-16;student
acnc957;GEN_CASS_LIBRESEMP_2015-16;student
acnd188;GEN_CASS_LIBRESEMP_2015-16;student
acnh147;GEN_CASS_LIBRESEMP_2015-16;student
acnf119;GEN_CASS_LIBRESEMP_2015-16;student
acnp572;GEN_CASS_LIBRESEMP_2015-16;student
acnc410;GEN_CASS_LIBRESEMP_2015-16;student
acnc606;GEN_CASS_LIBRESEMP_2015-16;student
acnc625;GEN_CASS_LIBRESEMP_2015-16;student
acnc615;GEN_CASS_LIBRESEMP_2015-16;student
acnd109;GEN_CASS_LIBRESEMP_2015-16;student
acnc851;GEN_CASS_LIBRESEMP_2015-16;student
acnd137;GEN_CASS_LIBRESEMP_2015-16;student
acnj964;GEN_CASS_LIBRESEMP_2015-16;student
acnc248;GEN_CASS_LIBRESEMP_2015-16;student
acnd333;GEN_CASS_LIBRESEMP_2015-16;student
acnc790;GEN_CASS_LIBRESEMP_2015-16;student
acnk431;GEN_CASS_LIBRESEMP_2015-16;student
acnd293;GEN_CASS_LIBRESEMP_2015-16;student
acnp037;GEN_CASS_LIBRESEMP_2015-16;student
acng032;GEN_CASS_LIBRESEMP_2015-16;student
acnm792;GEN_CASS_LIBRESEMP_2015-16;student
acnd273;GEN_CASS_LIBRESEMP_2015-16;student
acnf171;GEN_CASS_LIBRESEMP_2015-16;student
acnc309;GEN_CASS_LIBRESEMP_2015-16;student
acnd342;GEN_CASS_LIBRESEMP_2015-16;student
acnn325;GEN_CASS_LIBRESEMP_2015-16;student
acnd239;GEN_CASS_LIBRESEMP_2015-16;student
acnd292;GEN_CASS_LIBRESEMP_2015-16;student
acnp497;GEN_CASS_LIBRESEMP_2015-16;student
acng260;GEN_CASS_LIBRESEMP_2015-16;student
acnc867;GEN_CASS_LIBRESEMP_2015-16;student
acnn443;GEN_CASS_LIBRESEMP_2015-16;student
acnm655;GEN_CASS_LIBRESEMP_2015-16;student
acnn999;GEN_CASS_LIBRESEMP_2015-16;student
acnp495;GEN_CASS_LIBRESEMP_2015-16;student
acnk427;GEN_CASS_LIBRESEMP_2015-16;student
acnf139;GEN_CASS_LIBRESEMP_2015-16;student
acnm621;GEN_CASS_LIBRESEMP_2015-16;student
acnm873;GEN_CASS_LIBRESEMP_2015-16;student
acnp494;GEN_CASS_LIBRESEMP_2015-16;student
acnp599;GEN_CASS_LIBRESEMP_2015-16;student
acnm905;GEN_CASS_LIBRESEMP_2015-16;student
acnp378;GEN_CASS_LIBRESEMP_2015-16;student
acnp613;GEN_CASS_LIBRESEMP_2015-16;student
acnp008;GEN_CASS_LIBRESEMP_2015-16;student
acnp396;GEN_CASS_LIBRESEMP_2015-16;student
acnz588;GEN_CASS_LIBRESEMP_2015-16;student
acnj601;GEN_CASS_LIBRESEMP_2015-16;student
acnj938;GEN_CASS_LIBRESEMP_2015-16;student
acnp422;GEN_CASS_LIBRESEMP_2015-16;student
acnm718;GEN_CASS_LIBRESEMP_2015-16;student
acnn968;GEN_CASS_LIBRESEMP_2015-16;student
acnp055;GEN_CASS_LIBRESEMP_2015-16;student
acnn048;GEN_CASS_LIBRESEMP_2015-16;student
acnz565;GEN_CASS_LIBRESEMP_2015-16;student
acnp583;GEN_CASS_LIBRESEMP_2015-16;student
acnz616;GEN_CASS_LIBRESEMP_2015-16;student
acnf152;GEN_CASS_MOOTUT_2015-16;student
acnp476;GEN_CASS_MOOTUT_2015-16;student
acnf115;GEN_CASS_MOOTUT_2015-16;student
abmf460;GEN_CASS_MOOTUT_2015-16;student
abnc131;GEN_CASS_MOOTUT_2015-16;student
acnc505;GEN_CASS_MOOTUT_2015-16;student
abnk052;GEN_CASS_MOOTUT_2015-16;student
abnk514;GEN_CASS_MOOTUT_2015-16;student
abnk672;GEN_CASS_MOOTUT_2015-16;student
abnk587;GEN_CASS_MOOTUT_2015-16;student
abnt949;GEN_CASS_MOOTUT_2015-16;student
abpc845;GEN_CASS_MOOTUT_2015-16;student
abpm477;GEN_CASS_MOOTUT_2015-16;student
acnf181;GEN_CASS_MOOTUT_2015-16;student
abpm023;GEN_CASS_MOOTUT_2015-16;student
acnm364;GEN_CASS_MOOTUT_2015-16;student
acng302;GEN_CASS_MOOTUT_2015-16;student
abpm484;GEN_CASS_MOOTUT_2015-16;student
acnc798;GEN_CASS_MOOTUT_2015-16;student
abpm521;GEN_CASS_MOOTUT_2015-16;student
abpk964;GEN_CASS_MOOTUT_2015-16;student
abpm559;GEN_CASS_MOOTUT_2015-16;student
abpk988;GEN_CASS_MOOTUT_2015-16;student
acnj965;GEN_CASS_MOOTUT_2015-16;student
abpn790;GEN_CASS_MOOTUT_2015-16;student
acnc881;GEN_CASS_MOOTUT_2015-16;student
acnm361;GEN_CASS_MOOTUT_2015-16;student
abpk235;GEN_CASS_MOOTUT_2015-16;student
abpk981;GEN_CASS_MOOTUT_2015-16;student
acnc837;GEN_CASS_MOOTUT_2015-16;student
abpm590;GEN_CASS_MOOTUT_2015-16;student
abpj811;GEN_CASS_MOOTUT_2015-16;student
abpm526;GEN_CASS_MOOTUT_2015-16;student
acng252;GEN_CASS_MOOTUT_2015-16;student
abpj886;GEN_CASS_MOOTUT_2015-16;student
acnp477;GEN_CASS_MOOTUT_2015-16;student
abpk174;GEN_CASS_MOOTUT_2015-16;student
abpk971;GEN_CASS_MOOTUT_2015-16;student
abpm595;GEN_CASS_MOOTUT_2015-16;student
acjs928;GEN_CASS_MOOTUT_2015-16;student
abrz092;GEN_CASS_MOOTUT_2015-16;student
abrz602;GEN_CASS_MOOTUT_2015-16;student
absb487;GEN_CASS_MOOTUT_2015-16;student
abrz117;GEN_CASS_MOOTUT_2015-16;student
absb453;GEN_CASS_MOOTUT_2015-16;student
absw960;GEN_CASS_MOOTUT_2015-16;student
abrz112;GEN_CASS_MOOTUT_2015-16;student
absz860;GEN_CASS_MOOTUT_2015-16;student
abrz740;GEN_CASS_MOOTUT_2015-16;student
absf313;GEN_CASS_MOOTUT_2015-16;student
abry955;GEN_CASS_MOOTUT_2015-16;student
abry768;GEN_CASS_MOOTUT_2015-16;student
abrz442;GEN_CASS_MOOTUT_2015-16;student
abrz071;GEN_CASS_MOOTUT_2015-16;student
abry991;GEN_CASS_MOOTUT_2015-16;student
absw925;GEN_CASS_MOOTUT_2015-16;student
absm072;GEN_CASS_MOOTUT_2015-16;student
absf343;GEN_CASS_MOOTUT_2015-16;student
absb464;GEN_CASS_MOOTUT_2015-16;student
abrz456;GEN_CASS_MOOTUT_2015-16;student
absb479;GEN_CASS_MOOTUT_2015-16;student
acnn967;GEN_CASS_MOOTUT_2015-16;student
abrf485;GEN_CASS_MOOTUT_2015-16;student
abrz718;GEN_CASS_MOOTUT_2015-16;student
abrz076;GEN_CASS_MOOTUT_2015-16;student
acjw222;GEN_CASS_MOOTUT_2015-16;student
abry828;GEN_CASS_MOOTUT_2015-16;student
abrz099;GEN_CASS_MOOTUT_2015-16;student
abrz335;GEN_CASS_MOOTUT_2015-16;student
abry898;GEN_CASS_MOOTUT_2015-16;student
abrz558;GEN_CASS_MOOTUT_2015-16;student
abrz396;GEN_CASS_MOOTUT_2015-16;student
acnb855;GEN_CASS_MOOTUT_2015-16;student
absd613;GEN_CASS_MOOTUT_2015-16;student
abpm328;GEN_CASS_MOOTUT_2015-16;student
acnf135;GEN_CASS_MOOTUT_2015-16;student
abtb554;GEN_CASS_MOOTUT_2015-16;student
absf352;GEN_CASS_MOOTUT_2015-16;student
absf364;GEN_CASS_MOOTUT_2015-16;student
absk085;GEN_CASS_MOOTUT_2015-16;student
absz142;GEN_CASS_MOOTUT_2015-16;student
acnp489;GEN_CASS_MOOTUT_2015-16;student
acng729;GEN_CASS_MOOTUT_2015-16;student
acnh172;GEN_CASS_MOOTUT_2015-16;student
acjw095;GEN_CASS_MOOTUT_2015-16;student
acjx193;GEN_CASS_MOOTUT_2015-16;student
ackc056;GEN_CASS_MOOTUT_2015-16;student
acka106;GEN_CASS_MOOTUT_2015-16;student
acjw206;GEN_CASS_MOOTUT_2015-16;student
acjx220;GEN_CASS_MOOTUT_2015-16;student
acjz273;GEN_CASS_MOOTUT_2015-16;student
acjt499;GEN_CASS_MOOTUT_2015-16;student
acjw177;GEN_CASS_MOOTUT_2015-16;student
acjw328;GEN_CASS_MOOTUT_2015-16;student
acnb869;GEN_CASS_MOOTUT_2015-16;student
acka062;GEN_CASS_MOOTUT_2015-16;student
acjw089;GEN_CASS_MOOTUT_2015-16;student
acjw185;GEN_CASS_MOOTUT_2015-16;student
acjw085;GEN_CASS_MOOTUT_2015-16;student
ackb904;GEN_CASS_MOOTUT_2015-16;student
acka047;GEN_CASS_MOOTUT_2015-16;student
acjw276;GEN_CASS_MOOTUT_2015-16;student
acjw071;GEN_CASS_MOOTUT_2015-16;student
acjw182;GEN_CASS_MOOTUT_2015-16;student
acjw112;GEN_CASS_MOOTUT_2015-16;student
acka818;GEN_CASS_MOOTUT_2015-16;student
acjx249;GEN_CASS_MOOTUT_2015-16;student
acjw082;GEN_CASS_MOOTUT_2015-16;student
acjw231;GEN_CASS_MOOTUT_2015-16;student
acjw192;GEN_CASS_MOOTUT_2015-16;student
acng630;GEN_CASS_MOOTUT_2015-16;student
acka159;GEN_CASS_MOOTUT_2015-16;student
ACJW198;GEN_CASS_MOOTUT_2015-16;student
acjw131;GEN_CASS_MOOTUT_2015-16;student
acjw266;GEN_CASS_MOOTUT_2015-16;student
acka070;GEN_CASS_MOOTUT_2015-16;student
acnc858;GEN_CASS_MOOTUT_2015-16;student
ackd390;GEN_CASS_MOOTUT_2015-16;student
acjw387;GEN_CASS_MOOTUT_2015-16;student
acjw284;GEN_CASS_MOOTUT_2015-16;student
acjw290;GEN_CASS_MOOTUT_2015-16;student
acjw372;GEN_CASS_MOOTUT_2015-16;student
acjw200;GEN_CASS_MOOTUT_2015-16;student
acjx494;GEN_CASS_MOOTUT_2015-16;student
acjw449;GEN_CASS_MOOTUT_2015-16;student
ackc820;GEN_CASS_MOOTUT_2015-16;student
acng454;GEN_CASS_MOOTUT_2015-16;student
acka814;GEN_CASS_MOOTUT_2015-16;student
ackb323;GEN_CASS_MOOTUT_2015-16;student
acjw026;GEN_CASS_MOOTUT_2015-16;student
acjw377;GEN_CASS_MOOTUT_2015-16;student
acjw137;GEN_CASS_MOOTUT_2015-16;student
acjw291;GEN_CASS_MOOTUT_2015-16;student
acjw349;GEN_CASS_MOOTUT_2015-16;student
acng525;GEN_CASS_MOOTUT_2015-16;student
acnc932;GEN_CASS_MOOTUT_2015-16;student
acnd322;GEN_CASS_MOOTUT_2015-16;student
acjx224;GEN_CASS_MOOTUT_2015-16;student
acjw150;GEN_CASS_MOOTUT_2015-16;student
acka589;GEN_CASS_MOOTUT_2015-16;student
acju400;GEN_CASS_MOOTUT_2015-16;student
ackb877;GEN_CASS_MOOTUT_2015-16;student
acjv409;GEN_CASS_MOOTUT_2015-16;student
acjw319;GEN_CASS_MOOTUT_2015-16;student
acnd326;GEN_CASS_MOOTUT_2015-16;student
acnf123;GEN_CASS_MOOTUT_2015-16;student
acjz541;GEN_CASS_MOOTUT_2015-16;student
acka084;GEN_CASS_MOOTUT_2015-16;student
ackb321;GEN_CASS_MOOTUT_2015-16;student
acka096;GEN_CASS_MOOTUT_2015-16;student
acka045;GEN_CASS_MOOTUT_2015-16;student
acka078;GEN_CASS_MOOTUT_2015-16;student
acka798;GEN_CASS_MOOTUT_2015-16;student
acka093;GEN_CASS_MOOTUT_2015-16;student
acka612;GEN_CASS_MOOTUT_2015-16;student
acka616;GEN_CASS_MOOTUT_2015-16;student
acnp479;GEN_CASS_MOOTUT_2015-16;student
ackb344;GEN_CASS_MOOTUT_2015-16;student
acnj967;GEN_CASS_MOOTUT_2015-16;student
ackb873;GEN_CASS_MOOTUT_2015-16;student
ackd414;GEN_CASS_MOOTUT_2015-16;student
ackd565;GEN_CASS_MOOTUT_2015-16;student
ackf310;GEN_CASS_MOOTUT_2015-16;student
acng382;GEN_CASS_MOOTUT_2015-16;student
acng357;GEN_CASS_MOOTUT_2015-16;student
acng482;GEN_CASS_MOOTUT_2015-16;student
acng493;GEN_CASS_MOOTUT_2015-16;student
acng813;GEN_CASS_MOOTUT_2015-16;student
acng737;GEN_CASS_MOOTUT_2015-16;student
acng359;GEN_CASS_MOOTUT_2015-16;student
acnc499;GEN_CASS_MOOTUT_2015-16;student
acnd098;GEN_CASS_MOOTUT_2015-16;student
acng703;GEN_CASS_MOOTUT_2015-16;student
acnc489;GEN_CASS_MOOTUT_2015-16;student
acnc914;GEN_CASS_MOOTUT_2015-16;student
acnm357;GEN_CASS_MOOTUT_2015-16;student
acnc408;GEN_CASS_MOOTUT_2015-16;student
acng259;GEN_CASS_MOOTUT_2015-16;student
acng424;GEN_CASS_MOOTUT_2015-16;student
acnd241;GEN_CASS_MOOTUT_2015-16;student
acnd108;GEN_CASS_MOOTUT_2015-16;student
acnd226;GEN_CASS_MOOTUT_2015-16;student
acnh129;GEN_CASS_MOOTUT_2015-16;student
acng604;GEN_CASS_MOOTUT_2015-16;student
acnc963;GEN_CASS_MOOTUT_2015-16;student
acng400;GEN_CASS_MOOTUT_2015-16;student
acng661;GEN_CASS_MOOTUT_2015-16;student
acng694;GEN_CASS_MOOTUT_2015-16;student
acnm722;GEN_CASS_MOOTUT_2015-16;student
acnf530;GEN_CASS_MOOTUT_2015-16;student
acnm165;GEN_CASS_MOOTUT_2015-16;student
acnc557;GEN_CASS_MOOTUT_2015-16;student
acng710;GEN_CASS_MOOTUT_2015-16;student
acng702;GEN_CASS_MOOTUT_2015-16;student
acnf138;GEN_CASS_MOOTUT_2015-16;student
acnc545;GEN_CASS_MOOTUT_2015-16;student
acnd023;GEN_CASS_MOOTUT_2015-16;student
acnh125;GEN_CASS_MOOTUT_2015-16;student
acnd289;GEN_CASS_MOOTUT_2015-16;student
acng379;GEN_CASS_MOOTUT_2015-16;student
acng263;GEN_CASS_MOOTUT_2015-16;student
acnc667;GEN_CASS_MOOTUT_2015-16;student
acnc955;GEN_CASS_MOOTUT_2015-16;student
acnc947;GEN_CASS_MOOTUT_2015-16;student
acnc689;GEN_CASS_MOOTUT_2015-16;student
acng301;GEN_CASS_MOOTUT_2015-16;student
acng524;GEN_CASS_MOOTUT_2015-16;student
acng517;GEN_CASS_MOOTUT_2015-16;student
acnc402;GEN_CASS_MOOTUT_2015-16;student
acnf726;GEN_CASS_MOOTUT_2015-16;student
acnc954;GEN_CASS_MOOTUT_2015-16;student
acnd234;GEN_CASS_MOOTUT_2015-16;student
acnm667;GEN_CASS_MOOTUT_2015-16;student
acnh112;GEN_CASS_MOOTUT_2015-16;student
acmm581;GEN_CASS_MOOTUT_2015-16;student
acmm583;GEN_CASS_MOOTUT_2015-16;student
acnc685;GEN_CASS_MOOTUT_2015-16;student
acnc705;GEN_CASS_MOOTUT_2015-16;student
acnf217;GEN_CASS_MOOTUT_2015-16;student
acnc967;GEN_CASS_MOOTUT_2015-16;student
acnd270;GEN_CASS_MOOTUT_2015-16;student
acng741;GEN_CASS_MOOTUT_2015-16;student
acnc494;GEN_CASS_MOOTUT_2015-16;student
acnc571;GEN_CASS_MOOTUT_2015-16;student
acnc799;GEN_CASS_MOOTUT_2015-16;student
acnc711;GEN_CASS_MOOTUT_2015-16;student
acnd032;GEN_CASS_MOOTUT_2015-16;student
